70	17	29	32	76	32	15	93	8	13	15	46	22	94	17	74	6814	46	91	20	51	5	33	41	83	30	99	29	35	82	64	2	62	10	89	93	31	3	5	18	87	29	39	95	52	58	60	39	62	25	18	52	46	75	76	42	17	48	96	34	29	21	74	20	78	97	62	87	92	33	35	85	32	48	62	9	48	99	11	79	19	54	9	37	77	51	16	36	51	38	78	13	58	77	3	52	2	41	38	92	72	61	83	32	15	79	74	70	59	64	84	30	55	15	17	49	49	13	41	51	40	40	83	57	9	17	3	35	77	6	27	9	66	40	84	4	63	29	17	44	41	10	0	68	39	82	4	13	74	18	
78	54	24	90	11	7	22	90	45	72	13	19	26	36	33	10	81	7005	98	82	20	57	39	40	64	71	27	56	9	3	1	63	51	93	20	31	39	20	83	47	94	78	13	56	47	90	44	97	11	56	15	73	38	44	1	86	35	66	12	0	72	29	7	31	4	78	23	22	57	19	4	88	93	43	50	88	99	9	62	81	82	13	3	14	26	46	88	88	97	72	31	51	20	87	62	65	74	89	86	23	69	21	33	28	64	9	1	25	95	77	13	62	13	56	46	73	95	13	2	88	66	22	7	71	91	50	0	12	0	61	24	14	98	13	31	80	57	70	32	50	68	57	44	72	65	0	24	38	46	72	
68	34	76	53	3	46	33	4	55	96	23	81	55	53	24	1	86	65	8003	74	31	35	17	72	79	34	85	46	9	0	89	57	38	24	81	48	75	29	25	99	44	40	59	29	22	66	25	60	91	80	50	84	88	3	67	95	79	84	8	47	6	95	37	28	8	65	78	64	27	40	22	88	58	82	75	1	75	85	25	35	71	66	18	48	21	63	88	56	36	50	21	92	93	23	63	92	21	89	98	33	19	62	59	19	76	76	74	92	86	46	43	30	71	22	73	81	10	26	39	75	47	38	3	71	87	66	56	76	17	96	62	52	91	68	49	21	44	10	42	58	80	36	69	97	93	17	99	60	87	25	
53	70	86	55	38	18	18	43	53	4	26	82	8	63	50	75	97	41	78	7356	84	95	1	36	65	14	59	6	19	0	44	89	65	35	75	36	77	99	68	93	74	54	18	25	90	75	84	62	95	7	42	35	81	52	99	50	73	71	56	87	93	77	19	41	35	0	17	95	62	27	88	17	67	71	50	19	73	47	2	9	79	86	36	91	57	88	47	59	5	35	20	1	7	63	10	22	96	23	64	40	99	45	34	0	40	27	68	81	33	48	20	57	54	87	26	50	81	22	12	14	58	77	66	58	83	52	92	59	91	27	67	34	20	12	18	30	10	90	25	19	6	96	9	53	3	12	85	54	16	21	
80	6	31	48	94	4	53	30	21	44	3	19	66	19	74	71	74	76	96	5	7063	21	93	94	50	23	70	88	35	54	3	1	89	36	32	52	38	46	59	41	47	92	5	12	79	86	54	79	5	78	78	99	37	5	53	83	44	84	65	13	18	48	67	92	20	9	48	3	38	86	8	94	86	9	88	42	46	4	23	44	66	37	70	32	86	42	42	40	70	8	2	42	50	45	93	5	53	71	74	97	5	87	26	12	61	90	72	9	90	18	75	23	14	16	70	37	13	17	6	48	5	91	47	92	5	89	80	40	81	5	80	29	36	13	48	38	69	68	73	17	64	3	45	27	40	23	40	76	13	37	
77	64	71	70	51	76	16	6	49	68	44	93	69	86	88	97	35	14	93	43	69	7795	91	21	54	49	15	14	85	4	74	0	81	40	38	69	75	53	59	2	7	85	99	78	19	4	29	43	84	39	20	34	74	20	14	39	18	81	23	50	6	27	92	1	5	96	88	14	60	76	45	9	40	45	22	61	88	25	52	37	57	97	54	58	80	91	29	51	24	51	23	46	77	81	88	89	41	73	27	0	33	17	63	21	94	35	13	35	84	46	95	47	6	47	41	99	99	99	55	26	28	51	36	93	80	91	81	26	41	47	13	58	31	63	96	79	1	80	85	96	22	51	96	89	74	54	43	70	19	49	
10	38	11	65	51	93	36	24	51	4	41	77	86	54	66	20	75	15	84	57	1	52	7236	86	63	91	25	64	81	59	68	25	72	18	68	50	75	37	89	28	88	87	48	60	11	10	31	11	50	7	18	65	72	24	39	90	17	35	77	18	77	76	73	49	24	15	37	52	27	63	41	97	10	62	67	53	61	75	90	34	90	36	66	86	34	31	46	94	47	43	62	99	39	34	7	41	63	98	0	1	26	33	49	35	71	93	43	52	96	60	62	20	0	15	86	11	44	29	17	16	65	35	43	15	6	29	71	96	35	23	85	12	60	37	21	71	40	92	23	5	40	82	92	93	1	40	39	40	53	50	
32	68	86	88	12	85	61	20	33	2	30	25	74	18	40	56	60	37	95	64	65	17	93	7795	70	96	31	64	54	16	89	29	45	30	22	43	88	86	33	36	39	39	83	64	89	18	78	47	90	99	53	97	67	20	49	60	98	0	59	70	44	51	52	19	23	12	57	57	15	80	55	56	87	5	61	13	72	45	51	73	42	40	75	59	92	35	6	6	53	83	82	12	10	77	73	36	26	23	92	89	43	6	33	42	51	10	65	97	11	83	66	75	23	62	21	62	58	51	27	98	72	60	42	80	69	42	97	48	79	53	79	37	2	2	48	82	67	77	84	43	79	49	69	48	69	11	71	25	39	21	
64	17	94	4	42	43	97	0	80	97	40	58	73	67	3	83	83	93	78	55	24	23	57	70	7583	81	53	88	73	11	31	21	27	83	35	20	71	39	56	61	16	92	75	56	78	55	13	24	14	55	1	41	83	67	89	18	46	82	67	30	41	0	67	33	67	23	10	57	83	2	66	70	91	72	93	50	4	65	96	61	99	4	50	57	5	84	91	33	50	60	80	31	2	76	43	54	86	19	31	9	65	94	40	41	6	6	16	77	14	37	88	51	53	53	45	66	81	21	41	70	50	0	6	20	71	19	77	23	45	50	94	50	14	86	88	35	13	90	79	50	76	91	21	58	48	76	54	89	13	6	
55	93	45	36	9	5	19	51	26	95	85	40	9	98	58	23	12	23	82	98	80	32	92	92	78	7548	75	61	98	38	44	97	82	88	99	46	62	64	50	11	9	78	58	27	70	27	75	85	67	4	0	41	22	31	51	31	15	40	82	66	21	38	50	56	84	98	62	28	30	87	59	4	61	58	31	64	68	56	72	19	34	17	27	56	87	64	52	99	72	0	56	18	69	1	20	34	61	44	31	54	86	83	7	42	70	60	28	7	25	71	2	95	15	10	4	75	76	29	64	61	58	66	81	15	8	22	58	39	17	5	61	80	22	3	97	69	95	64	31	29	51	9	91	90	51	58	69	78	37	30	
7	49	62	41	34	56	70	85	43	27	50	5	78	14	40	45	93	66	73	86	16	7	73	81	73	82	7256	20	62	78	12	70	31	61	3	81	8	18	89	28	18	69	71	73	1	26	25	47	58	49	16	37	6	9	43	56	51	56	98	85	69	87	63	21	91	10	29	68	79	86	94	28	0	57	19	8	19	78	99	8	4	45	12	14	17	57	9	78	91	20	24	51	28	7	74	58	77	15	73	38	41	3	45	36	25	72	35	11	81	69	9	11	39	94	70	51	51	38	97	89	63	28	39	34	48	3	82	37	80	70	55	84	37	3	40	48	97	69	82	80	92	60	8	21	68	4	89	72	91	30	
40	70	66	37	46	87	28	58	63	20	97	86	61	22	36	16	8	81	6	53	38	30	27	60	8	93	18	7773	95	37	23	56	64	76	59	35	60	87	79	87	11	52	29	71	21	74	71	55	33	11	73	23	41	97	66	32	26	87	85	1	38	68	34	20	68	81	2	40	75	34	19	56	41	94	97	69	40	80	68	9	22	85	35	65	69	72	92	1	3	19	58	13	40	18	95	90	72	48	93	53	55	70	19	30	53	1	39	29	95	12	35	74	51	33	56	39	67	18	43	50	81	55	55	26	74	98	93	66	8	12	98	93	88	82	78	13	96	53	57	94	85	58	35	49	41	53	8	28	3	81	
36	14	65	0	94	39	36	70	86	53	98	91	45	95	37	77	80	61	71	96	29	75	86	86	10	23	39	95	7108	11	88	27	58	98	80	55	94	27	76	16	95	26	3	42	8	56	57	52	52	17	1	36	22	20	48	58	74	73	21	56	49	85	15	65	21	7	63	50	61	94	47	12	80	96	19	96	47	9	9	59	20	46	24	89	88	40	44	72	97	16	90	40	68	80	22	3	5	31	48	18	53	57	19	90	35	37	6	32	46	60	9	37	85	75	88	7	28	83	27	72	10	14	6	28	84	13	49	8	29	1	30	95	18	27	53	38	60	8	25	68	12	72	21	52	18	73	38	13	5	58	
53	18	50	92	69	31	63	20	69	54	26	37	21	29	76	89	59	64	6	30	22	81	37	29	82	4	58	52	64	6796	68	89	65	32	9	6	86	5	2	7	94	15	61	29	72	18	73	48	46	95	13	79	51	43	76	62	96	27	21	40	21	64	45	14	42	5	61	39	70	59	30	66	79	53	74	34	27	4	81	68	12	76	48	94	15	11	72	66	14	18	70	12	13	22	50	44	5	97	17	43	80	69	80	65	36	83	73	76	36	0	88	3	86	72	83	61	74	24	34	2	11	45	86	42	43	66	34	9	98	7	2	7	81	2	7	25	33	30	15	47	49	73	15	19	55	18	94	2	27	44	
46	49	22	99	36	82	11	17	19	80	11	82	49	73	83	63	80	57	89	35	3	23	84	41	38	90	27	42	35	43	7419	37	27	38	94	48	36	33	93	8	32	33	22	7	54	60	59	97	48	81	33	78	0	81	48	42	59	14	50	95	11	63	42	38	83	15	56	50	13	41	78	46	91	59	32	33	6	13	71	16	95	1	6	66	27	21	74	87	29	40	80	31	14	57	97	60	8	64	37	35	71	54	47	31	84	43	36	31	90	78	78	24	35	93	27	70	34	37	26	39	82	96	85	12	92	5	15	20	40	61	48	78	78	20	47	59	19	61	3	81	84	33	69	18	98	92	89	67	11	34	
94	97	34	36	73	93	89	77	66	33	29	31	96	70	58	44	55	15	73	44	75	6	27	56	25	66	52	91	83	72	80	8117	36	38	58	50	63	65	91	90	68	94	81	6	88	83	57	62	34	46	90	12	86	34	12	38	33	34	75	42	52	3	83	78	82	49	55	46	41	20	1	83	96	7	86	39	26	81	78	18	77	64	81	31	93	46	11	75	91	78	90	57	25	86	54	92	43	90	38	57	11	2	73	11	13	7	25	27	98	64	47	48	27	35	67	68	92	21	50	49	10	25	9	89	91	71	7	15	24	73	3	82	57	91	35	51	44	80	73	81	37	96	96	51	16	44	50	96	19	2	
33	94	17	96	38	56	37	56	88	24	55	30	34	40	27	85	39	8	25	89	82	18	42	95	79	44	59	58	62	59	31	59	7697	43	13	2	3	68	96	90	10	39	42	59	96	31	19	22	34	53	58	48	25	93	28	14	78	68	28	37	87	7	83	30	46	54	53	0	97	85	28	65	70	89	27	41	93	46	9	13	85	55	12	51	68	31	51	95	81	11	48	85	34	68	30	71	73	50	58	14	3	81	8	73	84	95	79	54	25	50	35	67	67	83	97	14	87	7	4	48	15	85	65	56	4	93	80	92	76	80	66	88	14	71	50	9	87	68	88	60	31	14	3	92	9	4	78	77	59	45	
53	30	3	77	20	8	10	37	35	83	58	98	22	29	16	26	74	8	16	24	40	56	22	19	67	34	11	31	28	4	42	68	96	7035	0	26	1	95	27	37	81	41	26	90	96	21	54	78	68	98	40	37	61	23	39	49	42	55	58	85	46	49	13	96	96	48	76	6	45	93	97	84	14	26	84	27	17	37	71	79	31	2	3	97	13	93	4	99	99	8	95	82	60	27	78	16	76	40	60	28	50	29	15	47	22	4	30	75	6	98	63	1	39	51	65	87	2	66	37	68	63	84	2	79	55	13	6	18	65	81	7	79	66	44	90	92	25	61	90	52	75	32	1	17	67	38	11	38	90	20	
56	90	3	81	53	32	56	76	57	23	76	33	37	31	85	40	84	18	13	84	88	20	74	37	61	65	75	55	68	23	38	40	63	8	7601	2	91	50	11	80	85	50	84	51	57	2	37	31	24	30	61	58	65	56	69	67	70	51	37	76	72	69	10	7	53	49	25	93	64	84	43	18	54	17	58	68	43	22	63	7	74	93	32	90	78	21	32	36	81	78	17	75	30	82	33	97	58	80	16	44	30	29	20	71	48	62	2	84	15	89	96	18	0	11	80	52	38	37	88	59	56	70	2	18	70	0	14	24	38	70	57	9	56	2	89	98	51	27	51	63	77	85	80	66	60	88	78	74	43	45	
68	33	54	5	0	36	85	98	39	89	95	55	31	26	39	67	36	43	57	25	30	81	79	62	27	52	99	60	18	0	9	9	71	7	27	6940	42	20	15	36	10	71	99	4	87	44	60	45	32	9	35	5	36	59	63	34	55	35	57	82	39	1	9	27	25	10	58	51	26	67	90	25	14	12	26	20	80	26	8	92	78	91	11	95	97	63	45	26	52	33	42	23	54	22	48	73	94	69	13	2	66	31	96	65	74	69	59	16	6	36	13	79	46	70	76	54	86	58	21	7	93	6	74	24	41	19	47	8	84	82	1	19	34	53	72	63	55	32	88	88	57	90	53	23	53	59	17	3	42	58	
60	3	9	5	77	7	64	14	67	89	76	97	30	97	90	41	67	3	59	31	63	90	84	97	44	90	0	63	49	30	25	65	35	49	0	94	7357	53	45	77	59	4	43	47	22	51	44	52	2	76	4	17	86	84	30	1	37	97	35	14	25	40	73	26	24	75	67	3	44	9	67	16	31	42	75	65	8	52	69	1	32	74	89	5	97	84	24	36	38	91	6	33	23	30	96	29	28	73	60	26	68	98	48	67	8	25	64	40	55	21	35	40	92	75	32	65	90	60	11	0	25	99	55	94	22	84	36	66	91	12	36	32	30	72	89	81	53	87	67	24	24	68	92	72	27	73	55	95	20	14	
3	47	61	85	35	27	8	87	20	24	71	11	56	49	80	75	67	3	8	38	77	98	40	75	59	25	35	73	68	29	38	8	46	31	29	4	33	6763	44	24	24	51	43	69	40	58	29	4	17	38	43	98	58	50	2	31	7	9	10	70	92	86	22	86	17	74	0	47	68	25	91	2	35	2	94	95	58	60	55	26	79	9	60	36	68	80	20	94	49	79	21	30	79	14	84	53	88	15	46	52	56	82	14	63	22	47	42	35	60	37	91	4	16	9	7	2	7	75	53	43	1	44	72	65	41	62	4	31	18	68	85	86	48	37	0	26	84	30	79	71	24	1	64	17	86	5	41	82	79	48	
74	66	52	79	91	65	69	52	90	20	53	15	85	70	13	69	63	64	68	7	49	38	53	58	63	23	38	97	26	24	2	46	99	38	22	35	52	68	7629	66	85	95	64	79	81	44	95	65	94	29	88	76	83	24	53	26	17	56	55	91	84	54	98	29	46	55	19	43	28	78	74	9	16	24	70	29	7	35	19	97	19	32	55	13	48	40	16	10	7	97	13	16	71	48	51	47	23	82	78	88	27	51	36	38	35	50	13	62	93	71	16	68	23	81	77	91	87	48	47	49	41	42	40	38	66	55	74	65	22	35	76	28	29	87	90	40	74	64	77	57	36	23	7	43	40	68	1	57	46	14	
44	43	78	7	44	83	31	63	78	20	17	65	37	39	17	91	95	85	9	86	99	33	97	67	44	83	36	80	7	96	3	99	89	53	42	91	91	1	96	8007	43	3	50	36	99	99	79	91	79	28	18	35	54	42	63	1	61	85	87	77	14	45	22	85	7	95	94	75	17	96	78	20	10	13	8	53	41	83	43	32	29	87	75	96	32	60	2	32	10	92	71	61	60	33	45	6	82	5	42	52	73	12	72	9	25	68	88	26	71	61	54	76	12	90	84	82	25	12	94	77	29	65	61	76	12	96	14	54	63	39	54	21	52	57	43	32	96	73	38	64	37	39	55	11	53	82	37	13	95	89	
43	60	85	81	5	39	74	46	82	21	98	78	23	60	39	28	76	57	81	58	58	39	51	64	18	6	89	9	16	56	14	8	96	3	75	43	4	95	67	21	7606	61	32	17	69	84	98	96	50	38	59	72	66	50	3	31	64	89	20	65	56	31	77	74	53	16	46	10	74	43	12	63	93	77	11	64	16	81	75	26	22	66	90	51	92	90	26	45	78	14	36	90	44	21	1	13	96	57	56	35	87	91	75	91	64	95	17	27	92	93	36	61	15	26	40	24	13	21	56	30	44	51	75	17	25	73	6	89	93	42	12	54	54	60	21	35	87	71	48	2	64	7	90	48	9	33	60	39	76	53	
82	37	2	27	73	58	7	44	2	71	49	70	91	64	45	19	89	33	83	50	40	9	83	70	4	77	95	10	28	75	5	61	65	54	31	99	65	72	64	67	19	7258	52	34	90	77	90	63	18	62	9	21	11	78	98	10	53	15	17	70	46	3	10	64	78	18	24	42	88	71	18	27	82	97	54	92	14	28	84	19	94	59	52	40	37	28	3	12	83	10	97	4	99	71	42	30	94	10	3	62	27	98	68	40	97	84	16	80	81	57	22	13	52	32	81	67	59	22	30	75	21	39	66	20	81	20	92	19	85	34	47	42	50	6	11	54	77	64	28	50	25	49	84	7	38	48	19	45	73	1	
62	33	1	73	78	37	5	57	59	95	17	97	18	45	54	97	17	38	50	12	2	3	28	91	28	62	64	58	0	95	45	95	7	17	57	72	22	99	20	83	78	4	7398	56	6	87	75	21	77	31	14	48	20	91	89	42	68	37	91	47	39	92	5	86	5	10	55	74	41	23	97	89	65	27	25	88	38	6	8	83	79	78	83	11	37	84	5	49	19	83	70	64	86	53	10	70	16	84	34	83	9	76	81	11	78	53	27	85	30	48	2	36	1	1	74	37	63	0	87	0	37	88	61	15	82	54	59	33	36	82	58	36	47	55	52	94	75	3	72	68	10	82	45	71	85	97	31	26	99	5	
64	78	75	83	36	45	87	29	10	57	18	80	28	60	69	33	61	42	2	9	20	58	96	64	28	9	62	85	3	22	88	99	52	62	5	80	90	12	0	35	46	71	74	7553	15	2	83	21	80	69	81	9	50	3	61	31	24	47	64	60	91	26	25	57	57	13	75	17	65	71	29	34	28	70	99	29	50	75	84	19	64	74	71	69	28	87	75	87	54	74	38	37	70	57	75	2	46	47	86	54	49	91	25	21	92	42	53	48	80	62	7	40	4	43	39	73	56	71	16	52	22	25	93	88	21	38	88	49	31	16	41	38	23	86	97	37	14	12	24	57	45	98	79	3	68	95	26	32	62	96	
50	49	78	73	8	46	44	30	19	4	73	47	42	26	90	37	26	19	66	7	95	50	33	41	65	36	46	4	46	0	52	2	11	93	32	54	82	16	33	90	75	70	32	11	7105	30	85	25	71	10	57	36	26	26	98	93	62	37	12	53	77	88	13	7	42	1	27	56	21	56	44	8	90	40	42	82	48	0	69	28	69	31	74	9	7	65	5	19	65	39	73	52	34	74	34	23	57	86	95	63	58	24	65	76	71	10	52	76	15	95	21	32	83	75	63	31	18	87	18	87	91	88	77	55	96	60	18	67	8	82	72	30	52	7	68	9	39	49	72	77	29	3	36	75	22	77	46	77	26	9	
20	59	46	4	12	88	52	19	36	25	96	58	18	84	82	69	41	86	72	84	9	83	4	92	18	1	17	69	57	28	74	58	63	34	84	30	16	1	45	72	16	73	81	17	87	7540	24	40	22	43	39	31	27	92	79	48	37	41	56	50	17	71	87	89	12	51	18	67	27	45	64	61	43	98	35	81	37	77	69	97	61	51	91	88	96	97	0	48	0	74	97	0	75	0	14	98	83	55	9	91	41	20	28	54	47	48	68	15	67	54	13	73	49	89	7	1	80	93	29	48	90	67	88	67	17	47	86	30	44	61	28	79	89	88	85	31	2	47	68	45	19	36	17	50	0	13	51	41	15	37	
