(12,35)	(72,41)	(89,31)	(47,28)	(50,94)	(87,36)	(54,98)	(55,17)	(40,75)	(54,92)	(2510,2177)	(32,49)	(75,30)	(94,29)	(85,29)	(37,74)	(99,24)	(91,14)	(49,83)	(91,77)	(54,65)	(22,63)	(63,22)	(6,54)	(77,65)	(18,52)	(9,20)	(58,7)	(73,63)	(28,40)	(62,85)	(83,21)	(44,73)	(67,15)	(69,27)	(5,11)	(46,1)	(69,1)	(38,52)	(93,25)	(13,55)	(63,28)	(4,24)	(42,19)	(9,80)	(57,73)	(17,8)	(61,79)	(4,1)	(28,43)	
(9,31)	(87,74)	(66,84)	(0,21)	(76,8)	(39,60)	(66,83)	(79,16)	(77,64)	(25,36)	(54,4)	(2438,2214)	(19,25)	(39,53)	(35,20)	(21,5)	(68,31)	(45,49)	(88,97)	(86,1)	(28,46)	(84,21)	(66,91)	(65,60)	(97,21)	(42,37)	(49,26)	(33,5)	(86,69)	(12,33)	(38,9)	(49,63)	(25,44)	(87,78)	(60,40)	(91,71)	(63,83)	(12,1)	(96,43)	(48,25)	(21,40)	(12,15)	(8,45)	(46,76)	(1,84)	(57,64)	(20,62)	(32,65)	(33,30)	(51,72)	
(94,56)	(80,91)	(59,89)	(51,47)	(98,23)	(74,96)	(23,27)	(51,18)	(40,1)	(80,47)	(76,63)	(22,8)	(2640,2429)	(58,54)	(43,0)	(27,57)	(26,15)	(48,77)	(29,29)	(55,24)	(76,69)	(26,69)	(3,21)	(28,86)	(25,12)	(20,96)	(42,5)	(50,61)	(74,59)	(10,6)	(44,54)	(89,42)	(72,85)	(53,83)	(29,24)	(56,12)	(90,92)	(28,35)	(47,0)	(54,99)	(63,86)	(24,37)	(31,87)	(99,50)	(89,35)	(81,80)	(66,49)	(7,78)	(72,10)	(90,45)	
(71,32)	(72,55)	(9,34)	(21,25)	(34,63)	(67,67)	(80,72)	(87,96)	(65,87)	(36,56)	(65,35)	(93,93)	(20,43)	(2631,2788)	(32,1)	(99,41)	(39,20)	(5,99)	(71,42)	(91,15)	(5,64)	(72,43)	(49,75)	(61,13)	(37,65)	(26,45)	(80,26)	(12,83)	(92,99)	(18,94)	(65,52)	(0,86)	(60,61)	(95,4)	(69,99)	(66,79)	(96,68)	(68,8)	(6,77)	(71,73)	(62,94)	(56,39)	(77,43)	(12,75)	(20,85)	(71,78)	(19,34)	(91,35)	(3,53)	(64,57)	
(85,52)	(35,62)	(29,65)	(3,49)	(71,69)	(52,99)	(42,77)	(61,77)	(89,80)	(23,60)	(31,29)	(70,47)	(66,44)	(55,82)	(2584,3085)	(58,81)	(62,91)	(36,73)	(80,88)	(5,57)	(86,21)	(48,53)	(56,76)	(43,12)	(71,99)	(21,66)	(64,90)	(69,92)	(47,93)	(4,78)	(98,28)	(42,13)	(43,76)	(85,55)	(5,29)	(87,32)	(44,68)	(49,47)	(86,92)	(79,36)	(58,95)	(58,58)	(31,86)	(48,67)	(0,49)	(99,23)	(10,59)	(76,43)	(13,46)	(89,35)	
(33,74)	(8,43)	(51,84)	(8,20)	(74,33)	(18,49)	(7,40)	(7,40)	(15,70)	(55,8)	(83,12)	(27,62)	(69,5)	(92,97)	(53,61)	(2316,2567)	(11,79)	(48,1)	(11,54)	(85,64)	(38,55)	(58,4)	(71,68)	(22,89)	(59,95)	(16,55)	(92,56)	(71,62)	(72,69)	(72,51)	(76,25)	(47,97)	(30,43)	(34,91)	(48,92)	(34,69)	(66,18)	(19,25)	(79,42)	(94,9)	(11,40)	(21,98)	(27,85)	(51,23)	(85,30)	(13,13)	(18,7)	(95,85)	(45,62)	(71,81)	
(55,55)	(27,38)	(81,68)	(54,82)	(24,47)	(47,32)	(12,36)	(15,74)	(63,16)	(49,55)	(10,90)	(99,67)	(50,83)	(21,61)	(71,34)	(30,96)	(2298,2559)	(67,95)	(92,44)	(16,88)	(36,96)	(91,30)	(35,26)	(76,83)	(54,21)	(51,42)	(32,4)	(40,78)	(41,16)	(68,34)	(13,66)	(86,14)	(24,40)	(49,37)	(4,26)	(13,12)	(74,51)	(8,60)	(36,15)	(62,52)	(94,59)	(55,86)	(15,3)	(48,98)	(91,88)	(76,38)	(15,22)	(41,68)	(9,79)	(73,9)	
(54,51)	(30,85)	(9,81)	(36,8)	(18,5)	(5,90)	(73,83)	(31,96)	(31,68)	(3,38)	(13,34)	(27,2)	(52,6)	(41,11)	(92,89)	(49,38)	(74,51)	(2312,2498)	(19,17)	(86,65)	(51,14)	(60,81)	(26,93)	(24,79)	(58,77)	(36,51)	(21,8)	(74,61)	(41,92)	(53,92)	(97,55)	(35,96)	(73,78)	(86,40)	(69,88)	(80,41)	(94,67)	(87,9)	(45,76)	(5,39)	(88,27)	(3,46)	(94,50)	(48,16)	(23,6)	(1,81)	(28,13)	(26,12)	(44,10)	(75,41)	
(44,76)	(77,1)	(34,53)	(11,24)	(91,53)	(82,40)	(68,87)	(64,14)	(45,2)	(6,76)	(24,83)	(2,9)	(22,78)	(42,41)	(98,77)	(21,23)	(7,39)	(91,2)	(2275,2455)	(11,61)	(66,92)	(22,18)	(51,48)	(9,54)	(28,84)	(99,11)	(52,73)	(46,45)	(26,73)	(15,13)	(83,92)	(16,27)	(5,22)	(21,71)	(11,0)	(77,11)	(86,81)	(58,79)	(19,39)	(91,89)	(35,14)	(65,37)	(95,36)	(32,99)	(79,37)	(8,88)	(45,65)	(3,15)	(74,36)	(49,93)	
(25,95)	(11,3)	(29,22)	(34,76)	(9,34)	(36,35)	(32,32)	(90,63)	(49,6)	(58,64)	(60,73)	(17,85)	(75,1)	(53,58)	(82,66)	(31,56)	(76,3)	(32,67)	(72,98)	(2531,2757)	(44,43)	(40,47)	(25,82)	(21,87)	(87,70)	(8,7)	(71,92)	(87,83)	(66,70)	(20,80)	(56,40)	(49,51)	(65,52)	(51,69)	(86,37)	(96,75)	(23,95)	(91,44)	(59,97)	(96,79)	(25,63)	(12,9)	(38,16)	(63,28)	(26,71)	(85,57)	(71,78)	(54,47)	(40,31)	(66,32)	
(23,8)	(14,74)	(36,7)	(46,63)	(6,88)	(44,17)	(25,4)	(47,67)	(5,31)	(47,50)	(33,33)	(52,59)	(68,7)	(58,90)	(82,1)	(56,77)	(25,3)	(34,92)	(61,75)	(95,18)	(2352,2554)	(78,36)	(66,16)	(89,84)	(93,77)	(99,21)	(16,77)	(55,13)	(25,76)	(54,79)	(7,79)	(15,86)	(25,18)	(41,29)	(84,10)	(41,17)	(38,72)	(34,84)	(28,62)	(37,51)	(58,58)	(64,62)	(21,13)	(26,51)	(22,66)	(76,80)	(16,95)	(51,73)	(98,10)	(73,97)	
(44,60)	(12,11)	(33,29)	(75,46)	(37,72)	(89,41)	(70,19)	(42,56)	(79,65)	(35,0)	(17,43)	(59,32)	(1,82)	(41,86)	(14,73)	(27,26)	(65,99)	(58,90)	(69,99)	(3,31)	(56,96)	(2506,2482)	(87,67)	(73,15)	(17,63)	(63,74)	(48,15)	(18,31)	(99,74)	(70,88)	(23,31)	(2,19)	(22,66)	(68,94)	(56,27)	(16,5)	(58,57)	(57,43)	(33,82)	(47,85)	(41,5)	(92,57)	(81,8)	(78,59)	(72,51)	(52,0)	(72,48)	(25,9)	(98,45)	(53,78)	
(49,78)	(36,68)	(65,97)	(67,72)	(96,55)	(14,63)	(60,61)	(12,34)	(31,5)	(44,74)	(81,15)	(13,65)	(62,73)	(66,32)	(78,7)	(5,0)	(79,19)	(77,98)	(16,91)	(66,45)	(60,36)	(56,61)	(2390,2743)	(46,37)	(0,49)	(0,80)	(27,65)	(7,20)	(22,58)	(32,75)	(27,20)	(11,67)	(82,87)	(61,21)	(60,59)	(77,37)	(78,65)	(87,67)	(96,74)	(98,93)	(51,30)	(51,23)	(55,21)	(61,87)	(45,57)	(27,70)	(40,94)	(52,34)	(6,64)	(33,71)	
(96,56)	(95,2)	(20,5)	(40,75)	(97,46)	(14,41)	(5,9)	(13,32)	(59,36)	(79,93)	(43,62)	(5,17)	(94,59)	(3,90)	(96,90)	(70,62)	(31,38)	(92,94)	(62,76)	(71,45)	(46,68)	(58,1)	(63,20)	(2501,2239)	(98,37)	(71,80)	(37,77)	(33,48)	(83,33)	(56,30)	(50,4)	(71,6)	(35,19)	(18,18)	(81,98)	(31,64)	(65,67)	(23,87)	(56,26)	(74,5)	(17,25)	(7,18)	(92,24)	(21,20)	(75,44)	(27,40)	(24,91)	(71,40)	(3,99)	(28,5)	
(6,87)	(14,47)	(49,98)	(76,9)	(42,31)	(4,67)	(73,36)	(84,96)	(21,76)	(36,47)	(38,95)	(73,41)	(56,36)	(43,82)	(45,44)	(4,79)	(41,6)	(2,49)	(47,59)	(76,71)	(63,4)	(55,33)	(30,18)	(22,99)	(2118,2718)	(48,64)	(22,0)	(45,61)	(27,76)	(76,65)	(60,46)	(19,54)	(0,62)	(12,39)	(66,18)	(3,91)	(18,8)	(79,86)	(37,3)	(37,91)	(85,75)	(66,82)	(42,82)	(89,75)	(44,78)	(65,14)	(70,84)	(68,40)	(30,27)	(8,22)	
(65,1)	(75,66)	(95,58)	(28,60)	(25,43)	(49,69)	(95,17)	(4,90)	(8,19)	(15,2)	(87,27)	(75,50)	(62,71)	(69,52)	(99,99)	(75,72)	(2,13)	(21,43)	(4,45)	(1,76)	(11,74)	(88,83)	(46,21)	(10,0)	(6,49)	(2414,2551)	(28,66)	(11,63)	(5,90)	(39,62)	(68,5)	(77,83)	(79,87)	(94,10)	(81,79)	(94,64)	(78,22)	(19,98)	(11,78)	(5,43)	(79,65)	(30,34)	(54,61)	(82,32)	(62,25)	(49,89)	(15,35)	(88,24)	(23,3)	(56,48)	
(81,63)	(42,74)	(10,98)	(26,36)	(1,75)	(84,55)	(26,66)	(76,71)	(63,20)	(28,51)	(95,36)	(49,59)	(7,94)	(55,53)	(52,8)	(31,93)	(70,34)	(75,94)	(17,6)	(76,44)	(78,41)	(8,19)	(16,5)	(15,91)	(67,88)	(23,30)	(2593,2737)	(89,72)	(99,86)	(25,45)	(82,51)	(49,60)	(11,61)	(82,2)	(47,91)	(16,80)	(56,81)	(64,5)	(76,46)	(70,47)	(10,79)	(67,1)	(74,19)	(99,70)	(36,47)	(79,4)	(66,44)	(55,78)	(87,87)	(58,94)	
(86,89)	(22,86)	(26,82)	(1,30)	(53,62)	(40,66)	(69,88)	(63,68)	(59,80)	(22,86)	(89,36)	(39,96)	(49,40)	(81,45)	(32,54)	(80,26)	(67,20)	(33,77)	(68,60)	(40,32)	(21,28)	(81,44)	(4,64)	(68,33)	(22,0)	(1,99)	(22,62)	(2479,2668)	(76,0)	(50,26)	(23,10)	(98,45)	(22,79)	(85,93)	(86,72)	(98,41)	(40,65)	(89,66)	(5,15)	(49,23)	(87,53)	(52,73)	(74,23)	(51,48)	(59,48)	(22,43)	(11,42)	(40,44)	(19,44)	(74,71)	
(25,49)	(57,97)	(59,8)	(2,46)	(54,85)	(99,99)	(57,53)	(69,1)	(66,0)	(66,70)	(57,3)	(8,79)	(9,28)	(11,21)	(68,31)	(82,91)	(66,55)	(61,76)	(20,69)	(53,9)	(82,44)	(81,31)	(2,74)	(60,70)	(59,82)	(78,88)	(54,99)	(19,63)	(2345,2857)	(93,20)	(70,56)	(34,38)	(48,35)	(22,90)	(40,42)	(10,73)	(23,96)	(65,67)	(7,97)	(25,77)	(2,7)	(18,21)	(82,86)	(11,87)	(36,60)	(69,12)	(22,83)	(36,59)	(85,70)	(51,88)	
(19,20)	(15,12)	(31,0)	(66,37)	(75,57)	(86,94)	(54,16)	(14,42)	(76,28)	(73,18)	(92,69)	(98,7)	(94,98)	(79,84)	(8,56)	(72,70)	(90,52)	(19,4)	(4,50)	(6,35)	(11,28)	(88,68)	(3,95)	(56,96)	(39,41)	(66,44)	(25,94)	(79,81)	(43,42)	(2606,2464)	(30,75)	(1,93)	(59,83)	(15,25)	(83,6)	(26,23)	(99,85)	(72,29)	(19,37)	(52,78)	(83,65)	(91,42)	(72,93)	(80,48)	(12,1)	(37,35)	(96,30)	(88,64)	(24,43)	(2,67)	
(91,56)	(30,44)	(90,52)	(77,58)	(52,68)	(52,90)	(71,29)	(89,65)	(55,9)	(88,94)	(37,21)	(66,99)	(82,27)	(79,79)	(66,29)	(92,36)	(9,79)	(93,33)	(10,50)	(22,6)	(38,5)	(23,55)	(55,89)	(5,78)	(26,55)	(59,25)	(94,81)	(45,96)	(35,49)	(76,18)	(2502,2614)	(50,78)	(84,63)	(3,64)	(23,78)	(48,57)	(31,54)	(63,75)	(7,17)	(27,33)	(19,35)	(69,14)	(41,71)	(48,0)	(34,54)	(33,74)	(68,56)	(70,30)	(27,1)	(36,97)	
(94,60)	(56,67)	(0,24)	(79,49)	(44,28)	(28,21)	(95,97)	(35,92)	(67,54)	(9,96)	(60,38)	(11,56)	(9,3)	(20,76)	(64,44)	(19,82)	(41,89)	(38,23)	(26,49)	(11,27)	(18,60)	(85,76)	(4,90)	(10,52)	(75,36)	(18,76)	(28,86)	(73,84)	(74,12)	(45,33)	(88,61)	(2213,2658)	(15,53)	(76,22)	(30,86)	(95,1)	(28,61)	(92,53)	(61,94)	(62,62)	(55,89)	(94,29)	(6,10)	(40,77)	(9,39)	(55,36)	(3,57)	(95,21)	(58,96)	(0,25)	
(6,59)	(91,92)	(87,31)	(24,23)	(69,47)	(67,53)	(37,41)	(52,14)	(82,79)	(78,59)	(6,8)	(98,54)	(13,18)	(54,59)	(16,16)	(50,4)	(13,2)	(77,47)	(80,43)	(48,74)	(29,98)	(19,68)	(18,88)	(61,90)	(92,73)	(18,84)	(25,61)	(55,57)	(82,61)	(61,80)	(94,66)	(46,29)	(2630,2644)	(93,88)	(77,16)	(46,96)	(95,88)	(28,6)	(15,43)	(46,74)	(14,20)	(44,90)	(74,68)	(56,23)	(92,59)	(21,65)	(11,8)	(43,55)	(99,29)	(63,73)	
(96,83)	(39,24)	(89,7)	(66,30)	(89,55)	(44,83)	(85,53)	(19,57)	(9,86)	(28,24)	(54,52)	(46,97)	(69,60)	(74,46)	(20,60)	(53,67)	(69,13)	(53,59)	(43,7)	(56,0)	(97,67)	(1,71)	(80,81)	(61,79)	(12,0)	(89,43)	(86,43)	(81,10)	(45,69)	(32,43)	(75,7)	(1,82)	(97,81)	(2620,2314)	(9,42)	(1,94)	(38,95)	(55,96)	(45,47)	(40,11)	(99,0)	(33,13)	(27,9)	(66,19)	(54,27)	(38,53)	(84,36)	(65,33)	(8,26)	(18,25)	
(53,43)	(45,8)	(28,13)	(76,89)	(64,53)	(93,33)	(98,34)	(28,82)	(26,83)	(40,24)	(8,19)	(83,2)	(2,98)	(59,42)	(54,60)	(37,90)	(4,36)	(73,52)	(65,82)	(14,44)	(76,28)	(15,1)	(13,81)	(54,29)	(17,86)	(76,2)	(14,54)	(49,61)	(12,81)	(66,68)	(55,1)	(28,70)	(77,20)	(10,29)	(2351,2421)	(10,53)	(94,52)	(44,19)	(58,6)	(12,84)	(67,70)	(97,83)	(76,50)	(9,29)	(59,73)	(39,28)	(46,1)	(87,85)	(37,96)	(73,86)	
(92,14)	(32,62)	(24,83)	(33,98)	(58,10)	(40,32)	(63,73)	(74,2)	(96,94)	(46,27)	(88,26)	(70,55)	(54,0)	(84,28)	(69,82)	(91,6)	(5,97)	(79,22)	(28,5)	(26,89)	(20,39)	(71,31)	(67,59)	(99,46)	(57,40)	(79,83)	(12,50)	(93,96)	(18,77)	(86,99)	(2,67)	(79,18)	(32,36)	(26,83)	(50,49)	(2530,2283)	(79,99)	(29,45)	(92,8)	(4,27)	(52,15)	(0,40)	(76,68)	(29,0)	(10,46)	(15,17)	(41,0)	(11,35)	(5,29)	(67,58)	
(77,30)	(18,87)	(90,78)	(18,78)	(89,33)	(49,3)	(54,18)	(2,32)	(15,18)	(42,34)	(78,16)	(76,57)	(15,28)	(33,42)	(64,14)	(94,55)	(7,44)	(74,93)	(30,91)	(53,64)	(78,19)	(97,84)	(88,34)	(13,78)	(75,71)	(67,69)	(56,17)	(98,30)	(74,9)	(3,5)	(87,8)	(87,53)	(66,21)	(22,46)	(61,4)	(34,54)	(2486,2359)	(23,39)	(24,88)	(18,86)	(49,58)	(52,6)	(97,3)	(56,95)	(58,99)	(11,49)	(2,92)	(43,42)	(8,29)	(50,70)	
(92,44)	(51,41)	(95,46)	(80,11)	(63,24)	(69,16)	(9,75)	(17,44)	(64,8)	(17,26)	(38,66)	(49,69)	(70,28)	(36,75)	(26,90)	(35,19)	(52,82)	(11,33)	(66,50)	(50,52)	(83,73)	(82,56)	(26,95)	(40,68)	(25,73)	(64,57)	(2,20)	(6,3)	(69,64)	(77,75)	(63,28)	(86,47)	(69,1)	(27,82)	(59,96)	(92,55)	(10,95)	(2490,2572)	(40,58)	(53,28)	(43,14)	(23,33)	(38,3)	(52,83)	(67,59)	(76,87)	(16,74)	(80,85)	(23,43)	(19,51)	
(71,51)	(5,68)	(14,72)	(26,52)	(54,0)	(47,67)	(10,37)	(55,39)	(34,53)	(56,95)	(65,72)	(53,46)	(12,76)	(58,37)	(94,41)	(52,10)	(22,64)	(87,22)	(65,40)	(45,61)	(37,19)	(92,17)	(92,26)	(11,20)	(73,48)	(89,46)	(28,69)	(55,34)	(48,14)	(47,95)	(82,63)	(96,95)	(47,43)	(8,99)	(2,11)	(95,42)	(3,73)	(35,66)	(2695,2473)	(37,70)	(89,29)	(77,59)	(36,88)	(44,89)	(90,83)	(21,10)	(93,1)	(86,16)	(88,24)	(77,58)	
(27,77)	(23,80)	(50,0)	(77,54)	(81,78)	(41,80)	(96,1)	(15,49)	(91,27)	(75,28)	(76,20)	(64,81)	(75,15)	(86,70)	(1,74)	(12,0)	(62,51)	(71,10)	(51,81)	(79,8)	(32,62)	(91,4)	(51,58)	(39,9)	(9,67)	(47,85)	(1,87)	(11,1)	(58,95)	(89,34)	(12,5)	(42,34)	(38,12)	(21,59)	(74,27)	(77,11)	(93,79)	(37,69)	(37,25)	(2469,2329)	(24,91)	(14,77)	(79,13)	(78,97)	(43,24)	(13,91)	(6,90)	(34,43)	(70,45)	(86,48)	
(2,59)	(8,82)	(12,96)	(82,50)	(41,73)	(71,46)	(60,53)	(90,24)	(20,54)	(14,38)	(9,78)	(8,49)	(16,2)	(82,28)	(50,88)	(66,82)	(76,47)	(70,85)	(88,33)	(38,97)	(70,64)	(35,80)	(0,52)	(7,87)	(86,56)	(36,5)	(3,82)	(33,86)	(36,32)	(79,43)	(65,81)	(16,68)	(37,20)	(82,42)	(5,79)	(90,42)	(90,66)	(39,5)	(55,71)	(33,90)	(2410,2849)	(84,57)	(49,88)	(98,89)	(57,57)	(76,1)	(87,16)	(84,34)	(10,26)	(56,68)	
(45,13)	(39,7)	(55,66)	(49,29)	(28,68)	(38,80)	(11,94)	(12,0)	(74,26)	(36,76)	(1,45)	(71,79)	(9,39)	(75,83)	(53,42)	(9,72)	(12,54)	(50,91)	(99,73)	(10,7)	(20,39)	(48,48)	(80,81)	(24,49)	(65,13)	(77,29)	(90,53)	(51,74)	(99,61)	(95,58)	(76,82)	(24,11)	(54,89)	(71,29)	(0,3)	(34,5)	(94,70)	(30,83)	(3,12)	(84,88)	(35,19)	(2452,2624)	(96,68)	(21,1)	(55,23)	(92,53)	(5,99)	(76,80)	(67,94)	(37,69)	
(52,82)	(97,77)	(27,8)	(0,52)	(34,28)	(41,22)	(68,36)	(79,30)	(49,10)	(35,33)	(68,77)	(37,5)	(85,2)	(75,58)	(74,72)	(34,65)	(69,23)	(6,57)	(72,89)	(36,62)	(12,38)	(6,55)	(31,6)	(77,47)	(9,84)	(33,80)	(48,17)	(74,44)	(11,89)	(95,51)	(20,2)	(80,76)	(26,31)	(24,56)	(17,62)	(22,0)	(63,41)	(10,67)	(79,9)	(8,23)	(40,89)	(65,66)	(2344,2504)	(67,92)	(17,83)	(38,63)	(72,66)	(74,71)	(60,75)	(83,71)	
(46,28)	(67,90)	(30,16)	(49,56)	(3,98)	(85,85)	(10,48)	(20,47)	(41,57)	(68,41)	(12,64)	(78,45)	(64,20)	(22,6)	(43,46)	(75,43)	(9,36)	(43,57)	(5,16)	(1,97)	(67,8)	(93,58)	(8,26)	(91,77)	(6,15)	(69,50)	(54,72)	(6,58)	(83,61)	(91,73)	(25,42)	(55,98)	(22,82)	(77,5)	(31,93)	(78,24)	(18,89)	(80,13)	(31,53)	(31,99)	(9,6)	(53,19)	(59,21)	(2259,2459)	(70,61)	(86,44)	(80,69)	(3,38)	(9,21)	(59,22)	
(14,67)	(54,77)	(66,49)	(40,95)	(62,2)	(14,34)	(99,83)	(19,97)	(99,72)	(77,56)	(96,46)	(84,16)	(3,70)	(2,8)	(82,22)	(18,63)	(23,99)	(51,5)	(74,55)	(94,70)	(93,14)	(26,72)	(18,64)	(54,31)	(32,53)	(69,77)	(13,95)	(46,60)	(59,79)	(82,97)	(10,6)	(82,87)	(78,35)	(59,39)	(66,78)	(13,40)	(56,2)	(32,54)	(89,10)	(45,71)	(59,57)	(20,58)	(29,0)	(97,56)	(2567,2638)	(41,43)	(75,69)	(45,84)	(3,24)	(45,12)	
(14,23)	(98,11)	(28,86)	(33,94)	(68,81)	(44,43)	(53,98)	(44,29)	(33,75)	(47,19)	(77,62)	(12,93)	(80,28)	(74,65)	(50,21)	(81,41)	(36,46)	(57,56)	(55,66)	(2,12)	(93,73)	(42,39)	(29,93)	(25,1)	(79,39)	(18,17)	(8,74)	(63,86)	(23,70)	(86,56)	(27,29)	(41,94)	(87,20)	(55,62)	(64,64)	(88,83)	(54,43)	(27,87)	(94,39)	(41,97)	(86,51)	(89,92)	(57,59)	(34,81)	(36,14)	(2650,2838)	(77,63)	(51,55)	(63,75)	(33,60)	
