(77,26)	(7,15)	(5,43)	(54,38)	(28,31)	(18,50)	(6,96)	(27,87)	(95,69)	(65,38)	(5932,6538)	(22,17)	(22,80)	(68,25)	(88,45)	(34,23)	(12,46)	(21,11)	(12,87)	(5,34)	(72,83)	(80,95)	(70,7)	(9,44)	(37,59)	(98,2)	(51,76)	(97,79)	(11,19)	(31,50)	(66,77)	(72,56)	(19,32)	(2,73)	(68,37)	(73,40)	(67,58)	(68,44)	(63,86)	(94,35)	(88,35)	(77,20)	(84,75)	(63,56)	(90,98)	(54,68)	(23,54)	(93,14)	(72,56)	(14,89)	(71,62)	(44,22)	(17,78)	(18,40)	(7,26)	(1,58)	(4,16)	(0,20)	(22,96)	(66,76)	(96,27)	(23,78)	(40,55)	(88,81)	(77,49)	(57,95)	(3,38)	(84,38)	(26,12)	(28,45)	(43,54)	(62,83)	(44,47)	(62,46)	(27,88)	(57,99)	(37,13)	(17,68)	(21,33)	(26,5)	(15,35)	(20,75)	(1,44)	(5,86)	(69,98)	(60,38)	(67,79)	(49,37)	(9,27)	(84,58)	(9,2)	(4,21)	(89,82)	(45,38)	(54,11)	(90,67)	(65,95)	(90,97)	(21,40)	(25,25)	(59,24)	(69,75)	(63,81)	(87,88)	(96,17)	(16,65)	(36,99)	(84,34)	(64,18)	(42,4)	(46,58)	(4,81)	(49,97)	(79,45)	(39,24)	(46,47)	(76,69)	(40,64)	(62,43)	(40,95)	(75,32)	(68,89)	(62,47)	(52,31)	(13,34)	
(95,45)	(72,24)	(54,68)	(0,84)	(51,97)	(47,76)	(40,74)	(15,29)	(89,62)	(82,56)	(87,77)	(5967,6716)	(58,85)	(77,66)	(90,94)	(63,4)	(47,21)	(79,45)	(35,29)	(52,60)	(4,74)	(49,67)	(3,31)	(69,10)	(84,37)	(3,30)	(39,16)	(59,68)	(47,65)	(1,33)	(49,89)	(0,50)	(3,42)	(84,82)	(89,55)	(36,71)	(35,73)	(87,14)	(24,27)	(3,59)	(75,45)	(2,45)	(13,4)	(93,82)	(10,8)	(82,50)	(51,0)	(66,16)	(51,35)	(91,49)	(12,43)	(10,95)	(32,54)	(73,37)	(65,38)	(47,17)	(10,33)	(92,25)	(55,86)	(74,35)	(79,78)	(56,75)	(55,99)	(38,62)	(98,36)	(53,84)	(39,53)	(64,62)	(71,50)	(63,54)	(20,66)	(24,98)	(21,94)	(59,62)	(86,29)	(23,93)	(38,46)	(33,90)	(63,12)	(86,33)	(6,23)	(29,97)	(40,64)	(46,78)	(44,37)	(62,18)	(58,32)	(54,75)	(63,87)	(5,45)	(94,94)	(50,78)	(90,57)	(7,85)	(41,62)	(44,87)	(53,45)	(59,59)	(21,81)	(34,73)	(34,62)	(13,49)	(14,55)	(50,29)	(77,21)	(10,64)	(71,96)	(2,21)	(29,63)	(77,43)	(30,59)	(40,34)	(8,29)	(27,42)	(27,99)	(66,54)	(42,13)	(77,63)	(30,36)	(87,26)	(55,40)	(29,72)	(76,44)	(76,37)	(29,55)	
(2,36)	(96,64)	(23,4)	(98,49)	(2,71)	(77,8)	(89,56)	(88,45)	(48,74)	(1,84)	(77,27)	(30,90)	(5470,6282)	(42,60)	(91,33)	(15,12)	(5,84)	(30,83)	(38,45)	(12,18)	(30,40)	(64,13)	(12,93)	(28,41)	(14,55)	(93,98)	(10,43)	(61,4)	(5,93)	(55,69)	(63,6)	(42,87)	(83,52)	(54,45)	(12,98)	(51,84)	(30,7)	(46,20)	(10,0)	(57,1)	(78,23)	(86,79)	(40,23)	(79,32)	(1,62)	(72,60)	(48,22)	(25,85)	(87,47)	(74,24)	(26,15)	(17,47)	(92,63)	(11,33)	(26,30)	(45,67)	(56,79)	(36,93)	(73,72)	(87,24)	(38,12)	(8,45)	(72,0)	(57,86)	(74,66)	(60,3)	(45,94)	(81,7)	(74,89)	(3,40)	(27,74)	(6,57)	(74,83)	(60,83)	(34,5)	(65,30)	(24,36)	(71,52)	(9,5)	(41,34)	(32,60)	(7,86)	(86,32)	(31,97)	(37,93)	(67,9)	(34,33)	(3,78)	(22,82)	(64,41)	(35,79)	(6,97)	(42,85)	(1,89)	(56,72)	(62,73)	(21,10)	(8,57)	(56,75)	(0,47)	(81,2)	(34,25)	(19,47)	(5,73)	(30,85)	(59,43)	(8,90)	(80,40)	(73,36)	(67,16)	(29,78)	(10,47)	(5,16)	(82,48)	(82,39)	(27,22)	(73,5)	(5,50)	(74,95)	(31,88)	(60,87)	(42,13)	(72,73)	(70,5)	(5,21)	
(63,43)	(95,97)	(51,5)	(41,43)	(71,80)	(37,83)	(87,77)	(70,37)	(46,66)	(73,94)	(49,77)	(75,59)	(64,73)	(6118,6288)	(94,27)	(5,17)	(48,54)	(33,97)	(61,93)	(97,6)	(24,29)	(92,56)	(61,23)	(51,83)	(33,87)	(40,99)	(32,67)	(81,69)	(76,73)	(11,46)	(0,70)	(84,87)	(26,47)	(51,53)	(41,54)	(19,17)	(93,90)	(6,38)	(40,34)	(28,66)	(53,63)	(78,43)	(87,92)	(12,15)	(20,34)	(51,10)	(50,87)	(79,2)	(26,60)	(89,3)	(0,18)	(6,72)	(46,76)	(99,54)	(72,91)	(11,83)	(79,70)	(22,62)	(56,44)	(81,17)	(60,87)	(14,3)	(45,6)	(98,67)	(28,6)	(99,21)	(49,41)	(19,16)	(11,7)	(69,63)	(40,69)	(6,79)	(35,23)	(9,96)	(52,76)	(27,44)	(44,5)	(6,33)	(54,46)	(71,35)	(68,8)	(9,73)	(74,68)	(44,7)	(27,42)	(98,52)	(34,34)	(45,81)	(1,14)	(57,45)	(27,60)	(55,14)	(79,67)	(14,72)	(46,16)	(0,73)	(34,92)	(96,97)	(89,2)	(99,90)	(95,50)	(41,47)	(40,3)	(22,28)	(4,8)	(97,46)	(33,95)	(59,29)	(86,30)	(95,97)	(0,16)	(40,64)	(33,26)	(12,60)	(19,4)	(28,58)	(64,70)	(99,35)	(19,58)	(59,82)	(65,45)	(5,65)	(61,70)	(33,35)	(77,22)	
(91,37)	(80,42)	(26,55)	(19,62)	(20,90)	(37,49)	(3,19)	(83,4)	(3,35)	(40,82)	(20,4)	(66,35)	(37,97)	(97,34)	(6051,5735)	(89,40)	(2,27)	(67,54)	(93,26)	(59,35)	(88,3)	(60,53)	(3,84)	(53,6)	(56,25)	(11,16)	(93,6)	(43,21)	(55,47)	(97,72)	(46,39)	(49,68)	(82,91)	(9,64)	(2,33)	(87,11)	(19,40)	(93,9)	(39,98)	(10,93)	(13,81)	(78,24)	(96,43)	(48,21)	(84,80)	(11,79)	(45,24)	(16,56)	(55,25)	(11,52)	(40,69)	(68,54)	(48,92)	(58,4)	(74,29)	(32,17)	(16,75)	(8,58)	(56,18)	(34,33)	(92,81)	(10,66)	(31,90)	(5,6)	(9,48)	(39,46)	(13,45)	(76,92)	(44,72)	(9,76)	(57,56)	(82,94)	(71,74)	(34,90)	(59,39)	(32,15)	(82,58)	(59,29)	(81,68)	(16,49)	(71,73)	(20,22)	(47,2)	(2,21)	(51,16)	(57,8)	(24,64)	(93,40)	(59,66)	(10,4)	(39,23)	(86,33)	(0,78)	(53,7)	(23,31)	(58,52)	(39,31)	(7,8)	(23,95)	(43,1)	(9,87)	(79,36)	(31,12)	(47,67)	(28,32)	(90,32)	(53,26)	(85,10)	(88,30)	(80,98)	(73,91)	(49,77)	(47,15)	(86,44)	(5,18)	(77,92)	(34,1)	(10,76)	(17,65)	(71,91)	(93,8)	(90,94)	(77,79)	(96,6)	(63,29)	
(98,67)	(24,55)	(96,9)	(68,91)	(81,71)	(59,19)	(73,3)	(46,60)	(48,98)	(1,25)	(80,89)	(49,87)	(74,19)	(27,13)	(41,44)	(6760,6375)	(55,88)	(92,14)	(62,84)	(57,19)	(54,95)	(57,4)	(47,25)	(15,36)	(34,92)	(54,43)	(11,92)	(39,57)	(58,93)	(38,87)	(78,7)	(69,52)	(16,53)	(39,82)	(16,36)	(90,17)	(85,74)	(16,41)	(13,90)	(70,68)	(12,35)	(57,27)	(47,61)	(24,69)	(99,18)	(94,84)	(97,33)	(78,83)	(77,39)	(68,51)	(76,22)	(62,90)	(19,63)	(59,80)	(28,15)	(26,68)	(70,54)	(82,47)	(52,95)	(65,36)	(86,21)	(42,24)	(91,66)	(20,86)	(18,29)	(20,13)	(88,18)	(61,92)	(53,59)	(54,79)	(55,35)	(28,65)	(47,53)	(78,17)	(62,82)	(49,84)	(91,71)	(39,63)	(61,75)	(51,81)	(75,44)	(54,92)	(5,27)	(44,25)	(6,33)	(14,24)	(93,15)	(78,69)	(73,77)	(8,40)	(76,71)	(24,91)	(45,40)	(20,53)	(4,16)	(23,1)	(99,15)	(34,12)	(15,42)	(86,40)	(17,62)	(62,33)	(77,7)	(78,37)	(58,42)	(44,91)	(39,34)	(39,16)	(94,11)	(97,46)	(91,36)	(85,32)	(99,47)	(40,30)	(10,47)	(99,36)	(73,65)	(2,57)	(12,86)	(56,14)	(39,72)	(71,40)	(91,66)	(60,98)	(72,73)	
(61,44)	(76,72)	(67,52)	(97,32)	(17,13)	(84,31)	(23,3)	(46,48)	(6,88)	(98,22)	(0,33)	(51,26)	(80,20)	(26,31)	(68,21)	(88,74)	(5909,6194)	(36,35)	(83,81)	(4,71)	(2,40)	(40,88)	(27,8)	(23,86)	(71,39)	(58,35)	(49,64)	(59,85)	(22,71)	(30,86)	(22,60)	(18,40)	(28,90)	(94,87)	(46,95)	(77,68)	(99,17)	(91,23)	(5,19)	(33,87)	(86,84)	(48,8)	(77,11)	(12,17)	(37,20)	(62,51)	(94,33)	(80,6)	(54,29)	(77,75)	(78,25)	(5,5)	(13,24)	(93,96)	(93,53)	(58,63)	(37,66)	(74,76)	(97,62)	(8,26)	(44,26)	(41,30)	(63,93)	(11,82)	(87,47)	(5,90)	(17,80)	(91,36)	(15,28)	(95,87)	(46,29)	(92,62)	(10,46)	(70,29)	(78,79)	(90,8)	(72,70)	(12,75)	(31,64)	(94,50)	(51,5)	(62,82)	(20,75)	(15,7)	(19,90)	(40,56)	(9,12)	(6,28)	(62,79)	(35,34)	(2,27)	(43,99)	(81,92)	(18,22)	(48,45)	(53,53)	(1,18)	(25,74)	(67,99)	(6,68)	(35,97)	(33,47)	(78,5)	(16,5)	(21,43)	(26,75)	(41,52)	(97,27)	(71,87)	(59,23)	(23,45)	(97,66)	(2,27)	(34,42)	(58,48)	(63,66)	(17,54)	(8,84)	(1,49)	(15,1)	(51,38)	(94,52)	(89,2)	(30,25)	(9,44)	
(47,75)	(73,67)	(86,27)	(19,10)	(76,57)	(38,81)	(83,97)	(92,8)	(82,31)	(10,61)	(15,94)	(23,49)	(56,1)	(98,19)	(1,38)	(35,96)	(34,91)	(5751,6029)	(85,75)	(78,86)	(94,39)	(23,57)	(53,13)	(42,9)	(8,8)	(18,23)	(18,56)	(85,62)	(7,12)	(95,7)	(53,38)	(82,15)	(14,55)	(13,62)	(71,14)	(66,58)	(68,9)	(23,38)	(25,14)	(8,60)	(25,12)	(65,29)	(0,66)	(21,71)	(94,75)	(3,79)	(10,71)	(56,13)	(41,37)	(34,68)	(20,81)	(67,30)	(78,28)	(53,68)	(58,42)	(37,14)	(23,50)	(61,13)	(69,24)	(62,41)	(53,67)	(42,29)	(20,18)	(2,84)	(85,45)	(35,21)	(7,36)	(30,59)	(20,59)	(10,55)	(51,22)	(69,41)	(87,35)	(21,85)	(5,82)	(32,46)	(44,76)	(10,15)	(67,55)	(55,42)	(38,96)	(57,89)	(13,94)	(26,43)	(46,11)	(65,7)	(41,41)	(73,95)	(84,54)	(10,12)	(88,87)	(56,83)	(74,61)	(89,95)	(2,77)	(51,77)	(78,50)	(51,76)	(22,32)	(92,3)	(91,31)	(34,64)	(32,40)	(44,43)	(36,68)	(35,29)	(5,7)	(49,61)	(9,55)	(35,92)	(18,72)	(83,35)	(3,70)	(13,51)	(54,45)	(58,40)	(48,4)	(13,98)	(99,54)	(42,0)	(17,80)	(48,38)	(77,71)	(56,70)	(99,1)	
(76,54)	(6,71)	(99,97)	(19,80)	(32,58)	(82,68)	(57,62)	(11,14)	(88,73)	(87,68)	(21,99)	(46,6)	(28,63)	(47,52)	(80,48)	(68,84)	(1,56)	(36,93)	(6041,6561)	(22,96)	(50,82)	(52,53)	(18,72)	(43,82)	(45,77)	(60,62)	(94,9)	(72,65)	(54,90)	(92,29)	(42,83)	(28,88)	(64,9)	(21,25)	(31,90)	(85,32)	(2,54)	(82,10)	(10,43)	(41,4)	(55,7)	(36,42)	(4,33)	(78,79)	(18,17)	(86,7)	(28,3)	(27,89)	(32,59)	(66,3)	(3,72)	(52,18)	(89,70)	(82,66)	(7,58)	(46,82)	(74,91)	(20,92)	(73,36)	(96,12)	(22,35)	(86,73)	(33,48)	(44,71)	(76,50)	(74,15)	(46,89)	(44,84)	(78,45)	(55,35)	(27,10)	(77,82)	(58,48)	(11,36)	(71,21)	(3,28)	(68,89)	(11,62)	(74,25)	(39,50)	(73,79)	(6,97)	(10,49)	(92,93)	(11,56)	(2,12)	(15,62)	(30,70)	(67,23)	(1,22)	(28,69)	(54,87)	(65,50)	(5,96)	(19,23)	(80,74)	(3,2)	(89,69)	(64,35)	(72,36)	(95,2)	(50,5)	(67,87)	(50,80)	(64,83)	(46,6)	(54,99)	(14,17)	(57,47)	(13,74)	(24,97)	(84,28)	(46,66)	(71,63)	(64,35)	(40,43)	(73,40)	(19,6)	(63,97)	(88,39)	(50,21)	(31,0)	(50,40)	(93,11)	(87,64)	
(96,16)	(42,54)	(54,75)	(4,63)	(86,82)	(97,73)	(62,49)	(61,91)	(38,79)	(44,79)	(29,85)	(99,93)	(67,24)	(49,59)	(9,44)	(68,10)	(33,19)	(26,33)	(14,23)	(5964,6419)	(94,48)	(87,82)	(14,34)	(21,16)	(81,93)	(94,27)	(5,14)	(91,23)	(79,26)	(46,86)	(5,20)	(7,16)	(13,55)	(85,78)	(19,59)	(13,58)	(35,77)	(64,62)	(48,58)	(38,21)	(68,41)	(27,13)	(90,72)	(5,15)	(76,94)	(98,17)	(68,15)	(72,58)	(5,12)	(78,95)	(29,30)	(24,64)	(10,19)	(30,33)	(90,6)	(81,58)	(91,64)	(42,60)	(59,81)	(39,74)	(71,53)	(27,38)	(90,78)	(10,53)	(65,17)	(77,98)	(8,98)	(23,97)	(43,5)	(32,19)	(66,54)	(45,99)	(98,45)	(84,97)	(65,18)	(17,50)	(96,67)	(69,71)	(31,80)	(33,91)	(64,6)	(35,57)	(56,55)	(61,19)	(42,33)	(27,72)	(73,69)	(54,65)	(25,74)	(8,10)	(60,18)	(57,81)	(3,71)	(34,35)	(90,82)	(78,85)	(32,24)	(43,50)	(44,82)	(58,40)	(35,43)	(81,12)	(47,8)	(28,54)	(23,47)	(14,60)	(96,74)	(5,17)	(27,10)	(16,49)	(5,39)	(44,60)	(47,23)	(77,16)	(14,83)	(55,87)	(1,85)	(76,91)	(56,54)	(80,20)	(33,69)	(14,67)	(1,5)	(4,92)	(30,72)	
(78,60)	(28,58)	(78,58)	(54,23)	(72,21)	(59,31)	(10,48)	(4,94)	(40,12)	(85,25)	(15,20)	(33,87)	(3,81)	(91,57)	(18,80)	(49,68)	(86,81)	(16,37)	(77,62)	(1,79)	(6498,6193)	(70,66)	(80,95)	(0,35)	(74,77)	(47,55)	(17,15)	(6,73)	(97,2)	(29,8)	(92,34)	(72,4)	(37,57)	(94,67)	(84,75)	(62,51)	(46,38)	(85,63)	(87,27)	(12,63)	(7,70)	(63,4)	(70,83)	(77,43)	(20,26)	(10,25)	(68,75)	(55,55)	(82,73)	(41,74)	(90,76)	(53,9)	(99,29)	(58,10)	(25,59)	(32,59)	(19,3)	(28,54)	(96,91)	(7,83)	(8,26)	(91,72)	(81,19)	(83,69)	(3,32)	(30,93)	(44,85)	(39,20)	(12,78)	(76,79)	(73,5)	(65,37)	(98,75)	(94,32)	(97,12)	(63,43)	(37,76)	(50,61)	(57,53)	(10,58)	(54,99)	(96,44)	(11,31)	(95,85)	(10,32)	(16,22)	(98,93)	(25,75)	(31,78)	(77,50)	(2,93)	(93,5)	(82,4)	(2,52)	(70,6)	(79,66)	(60,30)	(35,62)	(9,14)	(42,2)	(57,63)	(56,39)	(85,56)	(75,84)	(44,30)	(22,99)	(87,91)	(90,52)	(25,26)	(48,53)	(85,81)	(3,5)	(81,32)	(8,65)	(42,45)	(74,0)	(85,36)	(95,50)	(42,66)	(16,8)	(31,36)	(68,25)	(20,70)	(57,64)	(48,48)	
(18,55)	(12,84)	(12,9)	(29,20)	(72,73)	(6,79)	(94,3)	(33,88)	(61,70)	(34,54)	(25,27)	(16,83)	(84,97)	(42,52)	(4,73)	(91,9)	(36,48)	(41,45)	(55,54)	(85,43)	(41,22)	(5776,6182)	(55,43)	(95,67)	(53,57)	(24,32)	(94,57)	(25,13)	(52,84)	(5,30)	(49,23)	(3,93)	(29,47)	(10,61)	(44,83)	(81,98)	(82,55)	(87,57)	(9,57)	(32,84)	(52,22)	(23,49)	(74,38)	(19,40)	(80,49)	(19,41)	(10,43)	(15,50)	(7,88)	(80,73)	(52,35)	(55,98)	(11,44)	(81,44)	(36,4)	(97,88)	(76,34)	(18,9)	(40,39)	(50,98)	(48,17)	(99,29)	(17,72)	(2,34)	(63,9)	(58,51)	(23,43)	(6,73)	(68,34)	(57,87)	(16,33)	(28,73)	(30,69)	(69,52)	(38,20)	(31,44)	(52,87)	(74,2)	(0,38)	(40,15)	(81,23)	(60,69)	(1,62)	(94,0)	(77,45)	(16,44)	(65,52)	(67,17)	(38,78)	(16,46)	(78,64)	(1,78)	(44,65)	(15,68)	(96,27)	(98,47)	(61,85)	(19,94)	(69,69)	(8,8)	(45,4)	(36,73)	(70,56)	(78,78)	(80,85)	(80,64)	(13,80)	(64,21)	(59,99)	(6,68)	(77,81)	(71,28)	(91,56)	(6,29)	(13,36)	(31,3)	(6,12)	(40,28)	(89,70)	(55,70)	(51,23)	(56,4)	(62,31)	(49,3)	(54,42)	
(51,32)	(19,44)	(78,71)	(41,44)	(51,54)	(71,46)	(42,76)	(29,0)	(80,69)	(56,80)	(4,96)	(53,35)	(83,6)	(83,78)	(41,58)	(31,85)	(61,41)	(95,62)	(83,40)	(88,2)	(12,75)	(5,10)	(5656,6335)	(49,9)	(8,58)	(28,84)	(43,83)	(89,90)	(34,52)	(18,40)	(16,46)	(57,12)	(25,52)	(46,26)	(54,79)	(24,71)	(88,41)	(64,86)	(5,6)	(91,39)	(4,28)	(20,69)	(24,73)	(30,99)	(44,6)	(3,39)	(94,51)	(17,19)	(25,40)	(80,4)	(59,46)	(0,83)	(10,17)	(44,77)	(33,60)	(24,78)	(6,0)	(3,9)	(59,26)	(52,95)	(81,28)	(13,38)	(13,56)	(20,12)	(14,97)	(37,72)	(49,70)	(49,66)	(80,58)	(70,5)	(0,75)	(27,42)	(84,77)	(45,23)	(75,8)	(73,75)	(45,37)	(52,48)	(27,18)	(49,21)	(19,81)	(82,94)	(66,25)	(14,84)	(68,45)	(93,73)	(23,62)	(60,15)	(16,28)	(42,15)	(26,66)	(95,66)	(44,5)	(89,63)	(45,36)	(36,80)	(66,65)	(74,46)	(36,55)	(15,65)	(47,49)	(93,65)	(38,6)	(91,77)	(12,9)	(87,70)	(46,78)	(94,63)	(17,69)	(47,94)	(31,15)	(26,20)	(17,88)	(38,88)	(4,16)	(84,69)	(29,64)	(11,85)	(33,66)	(69,12)	(88,63)	(31,22)	(24,69)	(24,92)	(46,17)	
(65,67)	(2,72)	(73,36)	(53,96)	(38,30)	(2,57)	(25,74)	(81,13)	(83,43)	(53,33)	(62,63)	(23,52)	(36,70)	(19,80)	(9,29)	(50,20)	(82,79)	(64,66)	(38,61)	(99,26)	(22,4)	(20,19)	(53,25)	(6014,6381)	(18,8)	(15,18)	(88,68)	(69,60)	(45,18)	(90,83)	(58,75)	(56,79)	(71,79)	(57,29)	(52,4)	(48,19)	(95,8)	(42,80)	(31,78)	(39,9)	(16,10)	(4,44)	(60,31)	(75,63)	(1,92)	(26,93)	(15,54)	(75,82)	(40,1)	(99,57)	(23,93)	(37,97)	(18,27)	(45,29)	(84,95)	(38,89)	(14,72)	(79,24)	(68,27)	(5,19)	(70,13)	(62,98)	(39,48)	(44,17)	(17,86)	(61,42)	(62,15)	(93,98)	(68,48)	(52,56)	(36,88)	(50,1)	(0,88)	(12,64)	(12,57)	(85,78)	(9,4)	(42,54)	(53,2)	(21,57)	(82,17)	(48,76)	(55,51)	(72,40)	(75,4)	(31,47)	(83,97)	(19,73)	(13,59)	(88,74)	(26,9)	(37,66)	(58,34)	(58,13)	(58,15)	(1,84)	(3,52)	(54,83)	(84,0)	(95,61)	(59,30)	(63,57)	(56,81)	(50,82)	(15,31)	(34,29)	(13,98)	(45,93)	(80,11)	(79,95)	(54,11)	(1,67)	(99,51)	(78,87)	(74,91)	(9,11)	(58,71)	(3,69)	(93,96)	(74,22)	(52,88)	(90,32)	(12,28)	(51,85)	(89,50)	
(9,8)	(35,59)	(79,55)	(64,77)	(12,71)	(86,24)	(94,14)	(55,69)	(96,83)	(55,67)	(25,53)	(41,57)	(68,96)	(29,84)	(51,72)	(97,69)	(30,40)	(46,22)	(35,76)	(5,7)	(32,49)	(98,83)	(48,16)	(0,8)	(5904,5853)	(14,39)	(86,59)	(82,7)	(93,54)	(10,45)	(55,40)	(23,60)	(95,7)	(2,42)	(47,97)	(32,30)	(28,57)	(10,52)	(16,13)	(29,66)	(38,8)	(2,48)	(43,46)	(53,18)	(71,77)	(27,76)	(9,27)	(41,42)	(82,94)	(68,14)	(14,11)	(29,99)	(1,82)	(14,11)	(14,44)	(78,27)	(70,50)	(31,80)	(87,25)	(74,94)	(85,34)	(67,65)	(5,40)	(12,28)	(40,12)	(38,85)	(58,53)	(85,32)	(91,4)	(96,24)	(46,21)	(63,35)	(52,79)	(42,73)	(31,16)	(42,67)	(28,49)	(14,16)	(22,0)	(38,65)	(89,62)	(67,49)	(49,64)	(3,47)	(70,93)	(6,35)	(35,38)	(45,6)	(42,60)	(70,14)	(44,84)	(64,37)	(57,5)	(17,13)	(30,31)	(69,32)	(16,4)	(68,85)	(12,23)	(63,59)	(50,42)	(55,4)	(58,52)	(59,48)	(26,44)	(43,71)	(40,61)	(29,4)	(66,38)	(82,60)	(79,32)	(64,39)	(83,85)	(55,53)	(95,55)	(58,15)	(42,70)	(47,43)	(11,70)	(90,41)	(32,76)	(54,96)	(27,90)	(0,65)	(55,14)	
(42,11)	(64,97)	(48,14)	(31,61)	(62,88)	(59,65)	(63,51)	(83,76)	(10,66)	(64,94)	(58,28)	(89,21)	(63,88)	(53,50)	(26,50)	(4,20)	(46,82)	(84,81)	(44,86)	(65,33)	(64,25)	(46,20)	(69,17)	(90,43)	(59,92)	(6166,6344)	(3,87)	(63,94)	(26,11)	(76,88)	(49,28)	(84,50)	(37,30)	(84,33)	(7,58)	(16,77)	(6,10)	(48,92)	(48,57)	(25,1)	(77,73)	(11,43)	(70,74)	(49,15)	(81,89)	(34,8)	(66,80)	(39,57)	(45,54)	(5,92)	(73,6)	(8,81)	(80,29)	(67,93)	(92,55)	(38,56)	(42,9)	(26,53)	(64,28)	(21,64)	(12,97)	(6,68)	(55,66)	(17,58)	(92,56)	(29,98)	(49,33)	(93,17)	(30,3)	(90,63)	(96,10)	(43,61)	(48,71)	(78,17)	(61,78)	(42,69)	(91,77)	(44,62)	(29,69)	(27,14)	(48,76)	(55,23)	(48,31)	(84,5)	(88,3)	(6,14)	(61,55)	(12,89)	(44,40)	(15,5)	(41,15)	(72,42)	(42,82)	(85,48)	(71,61)	(8,36)	(69,67)	(88,3)	(14,54)	(20,82)	(70,99)	(25,86)	(55,5)	(15,23)	(30,3)	(67,88)	(51,84)	(68,44)	(8,7)	(72,84)	(3,7)	(60,83)	(69,53)	(46,75)	(67,71)	(5,30)	(79,39)	(62,51)	(50,5)	(82,30)	(29,89)	(8,33)	(12,52)	(77,17)	(19,53)	
(15,95)	(76,33)	(47,33)	(28,5)	(59,85)	(36,19)	(40,76)	(13,49)	(22,86)	(5,96)	(14,65)	(26,10)	(77,84)	(11,19)	(93,59)	(52,59)	(0,4)	(10,9)	(50,43)	(6,30)	(14,81)	(4,63)	(29,74)	(19,85)	(46,9)	(2,20)	(5668,6207)	(47,18)	(4,60)	(11,24)	(66,42)	(62,41)	(54,71)	(17,18)	(51,33)	(1,15)	(23,42)	(61,96)	(10,0)	(31,29)	(40,18)	(23,82)	(43,2)	(17,89)	(21,23)	(76,90)	(60,57)	(11,89)	(77,19)	(6,18)	(74,89)	(44,90)	(51,2)	(92,96)	(98,31)	(45,15)	(86,88)	(75,13)	(97,2)	(55,55)	(94,6)	(34,20)	(54,1)	(69,58)	(4,69)	(83,12)	(94,3)	(11,89)	(62,21)	(4,61)	(31,50)	(2,13)	(73,79)	(31,59)	(2,9)	(26,80)	(89,96)	(78,33)	(75,78)	(50,96)	(9,60)	(19,20)	(45,44)	(23,6)	(60,20)	(69,70)	(63,82)	(89,89)	(25,81)	(22,83)	(28,90)	(72,24)	(75,42)	(91,71)	(72,99)	(77,87)	(98,57)	(7,46)	(73,55)	(11,39)	(49,7)	(52,83)	(3,90)	(70,9)	(33,99)	(8,94)	(37,62)	(16,19)	(97,80)	(53,81)	(81,49)	(90,48)	(20,52)	(74,42)	(83,54)	(19,46)	(72,13)	(48,43)	(15,47)	(86,7)	(31,40)	(77,86)	(7,76)	(87,89)	(60,37)	
(58,19)	(34,57)	(87,88)	(4,9)	(63,26)	(36,89)	(6,63)	(77,76)	(79,1)	(92,10)	(17,26)	(82,32)	(3,93)	(67,31)	(79,33)	(85,77)	(78,78)	(36,63)	(86,70)	(45,61)	(57,5)	(61,27)	(67,68)	(91,57)	(62,35)	(20,82)	(60,5)	(6029,5568)	(12,12)	(75,31)	(72,77)	(23,11)	(35,97)	(69,11)	(71,25)	(74,99)	(61,95)	(38,16)	(7,69)	(3,42)	(89,45)	(79,19)	(36,18)	(65,7)	(40,10)	(79,50)	(25,69)	(11,17)	(11,25)	(11,79)	(32,6)	(58,3)	(22,7)	(91,48)	(46,94)	(16,4)	(0,33)	(24,81)	(16,29)	(52,95)	(45,3)	(92,45)	(92,32)	(36,91)	(7,17)	(60,76)	(30,20)	(97,38)	(9,62)	(21,11)	(7,26)	(67,29)	(55,4)	(55,28)	(18,25)	(54,29)	(72,78)	(69,34)	(66,47)	(14,45)	(11,35)	(20,15)	(65,36)	(20,46)	(78,52)	(39,61)	(88,9)	(50,90)	(70,45)	(48,52)	(88,83)	(27,30)	(21,68)	(78,43)	(42,85)	(53,44)	(62,80)	(5,67)	(68,74)	(10,25)	(37,44)	(70,18)	(15,12)	(59,3)	(77,42)	(28,77)	(11,74)	(92,32)	(8,40)	(32,55)	(22,43)	(62,94)	(90,98)	(13,39)	(45,17)	(87,50)	(82,78)	(81,34)	(57,59)	(10,41)	(31,27)	(26,27)	(11,23)	(28,21)	(72,43)	
