27	13	20	7	90	45	15	65	95	7	12339	66	4	68	24	36	89	22	31	18	19	98	15	13	93	95	38	81	92	89	73	70	26	28	57	26	73	17	46	73	1	74	32	82	39	96	23	3	99	60	56	1	97	31	32	52	95	87	1	82	35	51	7	94	55	28	21	62	60	57	75	2	10	87	95	1	68	14	91	94	96	28	32	67	6	91	69	33	42	21	5	5	39	10	51	25	69	34	39	49	65	75	69	88	40	29	10	58	41	52	24	36	75	58	95	42	30	22	17	3	73	40	89	58	40	46	16	28	10	18	16	5	38	17	46	32	53	67	69	65	47	11	47	89	52	98	84	61	49	72	93	42	7	3	66	93	74	46	35	89	65	76	95	54	25	97	82	88	63	84	6	47	3	95	72	42	55	20	12	41	43	56	68	59	86	21	92	75	41	68	67	31	38	19	97	98	8	35	14	83	65	21	95	7	92	44	34	9	96	79	70	40	60	31	7	21	93	27	58	11	41	34	93	63	81	48	78	55	97	21	34	62	71	39	16	93	29	38	94	37	3	52	51	64	44	21	29	24	64	9	
22	6	9	53	95	30	52	5	53	38	13	12907	71	73	11	94	30	32	20	3	59	84	3	94	29	39	50	47	93	51	35	64	70	68	89	42	62	37	65	19	26	74	73	88	49	47	8	88	53	80	75	70	13	99	48	8	62	54	50	61	46	86	32	28	33	55	9	81	60	99	83	31	28	81	99	26	61	49	12	72	14	85	23	95	90	57	55	76	67	63	20	98	2	85	14	84	67	0	43	13	50	66	52	66	18	30	24	92	70	55	29	19	37	26	20	65	82	44	11	59	28	76	30	7	98	80	75	97	35	93	29	43	19	3	70	15	37	99	87	98	32	53	17	83	95	81	26	60	74	1	30	89	42	63	18	95	40	51	68	71	81	32	80	26	80	55	22	51	0	59	98	79	99	47	85	56	3	93	68	21	77	17	2	69	48	66	61	95	27	26	97	85	61	71	76	47	43	52	13	49	71	82	63	95	16	25	32	2	90	70	15	40	63	58	12	16	30	19	38	58	19	17	53	91	7	40	0	14	82	72	68	26	90	37	99	64	90	56	44	95	95	21	68	36	5	14	59	81	53	28	
1	37	53	14	19	0	26	74	54	60	41	66	12485	10	94	54	23	25	58	55	82	34	84	96	54	30	52	33	61	88	27	90	23	32	40	42	98	28	20	20	91	6	1	69	88	26	54	52	43	50	64	91	85	35	0	10	58	30	19	40	24	23	18	40	53	12	72	54	7	25	76	99	70	43	79	99	45	15	53	44	73	24	91	25	96	75	37	89	7	58	17	10	13	54	0	69	75	54	87	22	92	37	49	7	27	19	79	22	88	27	88	28	64	67	37	24	21	69	36	44	81	97	61	20	8	90	41	41	96	89	11	34	77	55	59	76	22	15	25	63	38	28	93	30	18	28	84	3	33	81	63	96	85	87	47	73	38	18	69	52	49	45	14	65	91	16	90	9	37	70	89	33	22	94	98	51	27	14	27	97	51	52	20	65	83	0	87	88	31	71	84	69	89	15	18	80	37	31	26	80	83	20	59	30	77	79	65	27	12	33	78	63	64	69	41	7	62	69	45	72	26	24	14	97	65	50	58	28	61	60	51	95	90	25	35	68	43	81	24	61	81	14	64	78	39	96	60	17	63	53	
19	36	97	19	76	45	62	54	74	48	71	13	35	12190	46	37	52	3	43	70	31	65	20	63	99	14	74	40	93	89	9	35	39	12	90	64	82	24	28	6	45	89	49	28	48	1	66	33	38	13	22	94	47	21	71	66	81	65	58	44	65	65	51	3	0	51	48	3	31	22	46	98	48	85	49	9	17	88	2	71	34	7	17	90	58	64	19	81	54	17	12	38	6	7	26	58	56	85	26	97	70	12	87	62	10	75	11	66	32	70	60	19	36	18	72	17	48	31	9	32	44	94	80	49	88	86	39	70	78	89	56	39	52	98	4	46	12	9	52	13	51	32	46	90	59	29	44	63	73	18	12	91	21	31	51	37	18	34	24	32	57	11	87	47	1	67	55	46	90	71	63	92	99	49	24	78	40	90	32	84	88	8	33	47	50	5	56	62	46	5	44	13	38	76	6	47	41	0	87	74	32	94	16	81	44	87	20	33	99	93	84	36	22	13	30	34	74	95	40	16	50	76	23	67	21	80	81	57	4	4	8	95	78	78	64	18	50	2	88	13	80	75	88	71	40	66	97	73	99	94	
91	19	18	14	96	58	27	93	67	86	40	27	15	87	12643	66	13	88	11	80	64	75	8	81	77	71	59	86	1	75	66	14	44	73	88	28	50	16	27	65	60	22	28	75	63	8	47	62	5	99	50	38	9	31	75	10	39	90	71	76	32	44	78	16	61	4	37	41	31	25	67	33	87	85	11	12	12	42	40	37	97	59	14	68	91	53	96	31	39	36	11	43	0	31	78	57	99	39	7	89	22	91	73	78	66	83	57	95	20	38	46	86	63	80	56	37	32	26	5	49	94	48	39	91	19	83	52	36	11	12	26	5	19	15	77	91	80	60	24	75	61	7	4	17	70	14	19	42	7	55	68	11	21	43	10	16	55	35	57	1	15	21	19	80	38	77	20	76	41	95	93	64	90	40	59	82	54	45	72	70	4	71	97	9	98	37	32	47	86	38	96	77	65	7	98	3	39	84	18	49	65	10	39	3	74	16	35	46	15	96	70	9	91	85	77	48	7	46	42	4	74	97	74	99	75	73	98	21	70	90	90	35	96	55	24	91	71	68	23	48	21	92	30	35	56	96	67	75	58	94	
1	98	73	74	47	95	65	80	78	23	73	33	5	14	23	12507	28	48	80	92	45	5	61	92	93	35	93	0	86	65	72	85	84	18	43	18	82	76	97	63	46	74	62	50	76	64	38	48	2	89	60	85	64	29	71	83	50	76	48	16	18	35	9	6	92	74	74	34	7	61	87	20	26	83	41	86	74	84	0	36	70	26	31	19	49	90	53	60	3	16	85	94	86	12	37	26	58	58	49	59	70	32	17	19	45	90	9	57	5	87	72	55	75	11	39	17	56	84	49	30	79	33	51	91	54	35	24	66	9	10	7	73	64	68	79	15	60	20	92	22	21	78	91	21	30	72	82	76	50	8	97	30	30	92	80	66	27	14	74	5	69	86	73	23	27	45	35	20	53	75	96	46	48	31	65	44	70	25	9	68	74	84	42	19	72	10	54	24	87	20	26	12	22	58	59	70	78	7	43	8	6	45	18	68	28	52	2	85	59	98	28	72	16	10	32	14	14	77	46	41	0	58	94	47	49	79	93	45	74	62	5	4	91	32	6	68	45	43	14	35	93	36	26	40	45	41	51	87	95	75	
0	38	98	56	25	57	51	94	89	89	50	55	63	78	58	28	12846	93	42	17	72	93	65	17	66	4	0	18	69	47	62	71	93	20	9	29	55	46	59	67	50	42	47	98	26	29	53	71	30	50	52	94	64	42	62	63	83	49	45	58	48	98	48	81	49	42	27	69	36	17	4	1	79	25	90	9	60	4	71	77	54	99	72	2	40	16	20	13	2	16	31	64	38	69	92	92	44	44	52	95	89	25	68	38	40	47	17	2	23	21	43	40	49	5	4	65	84	24	77	39	0	50	78	65	4	80	98	45	89	83	85	4	93	58	85	42	3	27	65	55	95	62	17	73	67	43	79	79	35	97	23	97	4	42	5	60	77	73	57	28	5	86	88	57	85	65	65	31	41	93	71	53	50	70	57	44	31	33	97	39	62	99	65	94	8	29	98	20	39	90	75	53	52	97	95	20	61	53	42	39	73	54	1	52	81	82	43	40	5	8	86	15	84	87	22	95	84	54	77	16	30	66	71	15	65	5	0	93	4	62	91	24	88	61	57	8	42	97	35	67	95	74	42	9	18	12	32	17	10	13	
89	51	62	81	32	52	73	1	86	23	25	76	60	21	14	70	81	12398	75	13	51	10	89	29	62	31	86	46	25	35	38	80	55	22	4	26	6	30	45	57	38	49	0	5	75	74	54	39	2	58	4	33	73	9	53	72	18	20	53	64	78	54	82	1	58	58	79	4	94	23	78	95	28	75	78	70	19	27	0	62	36	3	69	7	65	82	73	65	88	37	14	38	83	64	0	67	86	27	64	64	72	94	3	41	5	44	8	79	27	33	52	34	55	31	81	23	79	29	73	97	26	89	68	32	35	76	33	55	58	27	37	74	67	48	64	54	85	65	36	88	86	88	55	51	99	16	44	58	54	59	21	97	82	45	40	94	47	68	27	43	67	72	69	15	97	96	85	22	23	29	33	5	5	23	59	73	8	19	95	30	83	24	94	83	45	60	17	56	23	60	12	9	73	74	56	13	96	91	67	1	45	25	36	50	12	51	35	28	29	63	61	45	11	43	15	81	75	83	47	63	83	85	92	27	8	98	59	86	53	60	89	15	9	61	39	59	87	83	24	72	11	24	34	57	67	13	20	41	68	17	
41	67	43	49	7	4	99	33	56	76	36	8	48	48	4	68	53	97	12369	84	65	74	40	99	0	6	73	22	21	55	27	3	35	70	45	13	87	32	62	94	37	92	27	59	88	94	79	75	66	63	2	14	63	38	69	35	60	31	68	44	36	38	96	1	6	37	8	23	9	66	55	19	87	83	48	22	20	19	33	6	47	94	88	94	54	63	27	86	71	33	81	22	5	23	6	60	60	37	23	64	44	48	41	15	80	51	88	21	26	27	7	3	65	12	50	13	27	9	23	53	80	89	41	4	46	83	18	73	55	55	55	31	96	59	73	46	75	81	10	61	23	61	60	70	66	33	74	74	68	7	21	67	87	31	12	47	74	98	62	87	97	66	11	32	33	14	94	44	8	49	51	21	28	2	49	37	16	91	17	89	31	26	8	56	40	75	69	90	69	47	18	50	76	61	36	20	27	67	37	30	71	47	54	93	19	98	50	66	94	36	50	83	98	70	32	72	99	25	93	14	47	48	57	35	95	19	86	89	42	72	62	23	32	22	72	18	46	37	98	77	28	10	42	91	55	79	62	32	76	36	
78	52	55	12	77	73	41	88	49	46	22	48	4	11	75	97	7	51	38	12286	84	61	71	12	61	16	96	58	11	67	53	36	86	96	93	3	72	80	11	75	56	71	13	3	80	76	91	28	56	80	95	25	33	55	95	14	54	31	71	40	18	80	72	19	54	24	86	73	44	99	1	58	37	81	77	88	51	79	44	38	70	44	2	59	95	85	84	76	37	47	50	79	16	7	9	1	11	10	33	58	82	98	70	54	36	41	14	59	17	52	58	74	31	83	24	86	39	43	89	3	94	76	22	43	33	24	0	65	28	63	0	51	65	25	64	18	9	45	95	59	3	44	15	57	2	5	29	60	23	33	81	39	18	98	43	89	61	52	32	36	21	92	89	0	2	12	13	15	53	54	29	89	96	53	45	50	20	86	89	57	74	79	17	67	12	89	4	97	49	97	83	46	55	35	73	48	64	71	34	17	79	97	28	77	76	24	34	22	71	62	43	14	73	54	77	48	28	25	71	2	44	80	79	2	33	66	28	24	15	67	67	35	43	64	4	1	56	22	20	16	50	41	5	91	2	76	57	77	58	82	
69	86	6	37	49	75	19	66	83	83	42	99	21	78	49	9	40	71	90	59	12089	98	23	85	39	0	46	40	31	43	68	78	81	76	58	56	42	10	68	2	6	89	25	12	72	95	75	62	56	21	87	1	45	65	48	68	31	71	21	99	22	34	23	27	15	13	71	62	42	45	80	90	61	84	25	0	52	18	29	21	70	35	91	72	3	17	48	73	98	44	95	23	5	91	19	29	38	53	31	57	52	68	54	48	75	76	32	80	5	80	69	44	93	68	25	26	28	94	91	26	97	78	90	54	40	55	61	59	39	84	1	39	81	40	60	37	64	42	56	56	9	27	82	64	62	36	28	33	99	83	46	85	7	93	0	56	65	45	51	34	2	87	65	54	45	4	29	16	6	13	83	84	91	86	20	76	4	20	26	50	5	48	7	79	65	70	7	47	53	90	58	39	30	38	50	34	35	48	93	19	30	17	55	39	45	22	35	54	36	90	90	52	5	29	8	8	31	20	41	61	59	64	87	60	19	39	38	69	48	68	48	44	27	15	91	86	7	17	11	0	65	17	4	73	68	51	43	8	56	11	
56	68	21	1	53	91	92	24	97	23	9	90	29	43	54	95	74	59	62	64	91	12859	62	8	59	70	77	10	83	16	80	55	38	83	24	67	80	19	88	53	12	73	58	15	48	82	50	50	68	14	61	78	39	1	51	18	15	58	51	68	8	77	49	38	3	6	50	51	71	42	83	47	60	49	48	84	78	73	11	94	95	34	95	34	92	43	35	3	97	56	61	12	97	28	13	57	69	17	18	84	27	82	62	19	6	48	21	87	98	0	6	74	94	87	23	10	70	55	30	45	81	98	40	0	64	52	49	52	3	5	60	25	16	23	68	57	37	2	3	17	26	6	98	90	60	77	18	19	92	28	9	41	63	17	67	23	25	51	39	79	24	94	21	40	46	2	42	70	91	18	58	99	12	55	48	58	74	19	58	74	84	83	11	75	90	96	31	5	70	53	90	78	77	55	52	56	25	87	82	44	94	80	32	55	81	9	43	39	40	1	41	17	72	27	1	44	99	84	99	34	90	11	34	37	54	93	89	97	32	61	86	84	59	45	15	75	93	45	63	47	42	52	39	58	88	29	69	90	78	76	
34	44	37	68	61	3	27	76	23	85	5	46	79	82	41	75	77	8	70	20	75	24	12330	98	3	98	77	41	11	35	38	7	89	29	94	51	0	91	78	34	27	66	86	76	96	15	7	58	51	25	78	19	36	77	48	16	62	9	18	96	14	98	79	40	55	81	42	0	23	39	78	66	95	32	65	94	86	97	20	22	48	13	89	91	20	83	85	33	6	56	56	47	26	82	46	29	81	68	31	97	15	88	62	49	52	74	25	40	51	18	0	2	51	45	80	32	4	8	14	63	75	20	56	65	57	20	95	31	85	97	95	48	74	64	10	5	18	22	39	16	38	56	38	79	78	27	87	31	45	72	32	40	4	77	70	50	62	1	24	16	16	78	34	93	50	79	76	72	14	38	39	88	46	8	66	12	12	3	65	39	82	49	10	3	31	47	6	67	13	30	34	66	91	57	33	94	37	67	49	62	58	59	80	47	57	58	29	37	1	23	31	68	2	98	65	69	91	45	98	3	66	70	4	73	56	15	3	13	53	14	0	65	36	53	74	50	98	41	71	71	89	69	24	91	79	30	81	36	84	64	
10	25	0	84	39	25	40	46	1	89	94	66	51	30	96	27	76	81	51	15	36	92	31	11684	11	64	14	21	15	79	61	77	68	10	51	34	50	77	87	19	11	25	29	98	36	58	64	28	37	2	94	90	6	54	63	69	56	93	66	18	55	38	98	50	86	21	12	87	30	87	14	40	18	21	67	82	10	67	72	32	5	2	35	99	65	52	25	53	18	50	26	83	90	26	39	22	31	42	55	83	17	1	15	81	94	49	74	50	43	4	1	13	13	7	22	19	72	96	51	29	18	67	85	65	63	75	22	46	36	41	72	1	29	94	23	74	40	5	33	3	86	83	39	35	88	90	58	2	99	59	4	20	35	96	89	19	58	14	49	1	23	35	42	30	93	74	6	37	82	25	83	53	96	15	42	55	54	75	65	71	30	50	19	11	14	33	68	46	12	69	62	52	82	50	67	65	50	13	68	85	14	33	49	51	80	44	70	89	28	3	53	58	26	75	5	9	21	58	75	82	0	1	71	62	61	3	61	43	83	19	16	84	52	1	75	22	54	46	50	72	57	24	15	73	62	40	70	11	27	67	
6	42	71	25	77	34	55	97	40	20	96	27	30	7	81	25	65	10	65	83	33	13	44	35	12784	54	15	94	72	53	72	72	38	75	34	7	73	43	16	35	71	69	48	17	5	55	78	82	53	57	73	37	23	33	49	13	69	67	38	56	73	25	66	31	71	42	49	71	79	84	16	19	96	15	43	34	82	64	42	51	34	10	79	52	87	80	5	37	67	40	76	77	14	90	59	53	73	99	6	39	19	19	62	12	12	89	17	34	96	99	38	57	27	66	53	68	56	78	31	14	55	93	65	46	90	60	9	55	83	83	92	40	68	70	77	99	59	31	39	37	32	83	87	74	28	31	0	28	55	48	59	73	42	90	36	84	85	8	90	5	86	69	95	2	31	56	39	52	16	94	71	38	73	4	83	66	7	55	57	18	0	37	68	94	43	72	23	22	40	1	24	63	70	17	35	25	67	86	99	59	4	45	82	66	21	11	76	51	5	38	26	52	26	21	92	77	84	94	25	91	55	67	17	68	98	95	96	44	61	3	33	0	83	57	1	53	68	79	61	95	41	18	77	19	66	4	42	41	94	53	
58	17	99	23	85	6	84	62	33	20	39	25	2	88	84	58	35	67	80	50	24	36	49	8	43	12367	19	46	96	47	92	58	92	75	11	13	63	7	75	85	66	9	58	79	51	27	92	83	84	62	78	70	12	25	95	53	15	86	93	16	0	87	67	14	1	65	54	71	36	53	73	45	56	84	85	15	81	17	92	3	75	48	2	99	19	10	98	10	37	10	47	77	98	2	74	64	97	82	33	97	60	67	56	58	51	92	39	97	49	14	5	10	21	86	39	96	31	39	12	9	71	36	32	71	90	51	62	69	24	10	86	43	45	18	18	37	2	2	1	78	31	17	98	31	2	19	42	1	15	65	36	81	22	47	24	23	96	2	82	89	33	94	76	73	17	46	99	60	99	9	78	88	22	95	15	56	70	88	54	70	58	48	79	86	30	48	31	5	55	96	2	13	10	98	64	35	93	30	46	72	32	98	42	8	40	27	13	44	81	53	15	11	1	91	96	52	70	71	54	74	24	49	3	63	77	81	0	61	5	26	19	18	94	44	57	3	51	34	90	15	22	33	25	77	40	67	87	39	56	35	
32	84	84	72	97	95	56	3	95	9	95	90	4	17	48	52	15	76	7	29	93	91	72	49	6	55	12675	96	39	2	53	57	1	65	98	45	33	23	94	82	66	13	9	43	76	0	98	78	10	27	47	83	30	82	3	10	15	13	56	12	76	93	92	46	83	83	94	35	93	63	92	7	84	8	43	7	37	17	77	19	94	27	62	58	79	64	50	60	41	35	58	2	6	53	13	70	96	48	17	33	96	81	70	13	74	12	14	22	62	70	53	19	29	62	67	97	58	72	28	48	34	62	32	79	54	74	31	69	39	46	86	7	58	50	3	60	13	87	81	2	89	72	60	19	54	30	19	60	84	48	78	13	60	52	26	65	38	47	55	80	95	90	94	38	30	78	60	5	23	21	9	13	21	3	79	19	61	52	77	84	41	66	60	27	33	53	57	62	47	73	49	33	30	44	41	84	62	9	32	31	46	56	69	94	62	11	89	77	54	36	82	16	78	8	61	87	87	31	53	86	66	53	68	23	91	92	34	84	1	59	67	50	1	51	10	66	48	15	56	55	56	42	9	80	41	88	25	20	96	4	
